ent_nm,parent_id,contract_id,issuer_id,ptf,account,isin,comments,ann_type,fix_type,rtg,ccy_nm,nominal,deal_date,maturity_date,acc_int,internal_rate,rate_mult,rate_add,first_ann_date,ann_freq,first_fix_date,fix_freq,crv_disc,crv_fwd
kbc,17717,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17718,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17719,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17720,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17721,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17722,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17723,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17724,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17725,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17726,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17727,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17728,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17729,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17730,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17731,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17732,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17733,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17734,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17735,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17736,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17737,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17738,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17739,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17740,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17741,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17742,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17743,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17744,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17745,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17746,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17747,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17748,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17749,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17750,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17751,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17752,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17753,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17754,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17755,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17756,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17757,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17758,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17759,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17760,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17761,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17762,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17763,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17764,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17765,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17766,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17767,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17768,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17769,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17770,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17771,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17772,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17773,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17774,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17775,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17776,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17777,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17778,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17779,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17780,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17781,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17782,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17783,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17784,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17785,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17786,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17787,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17788,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17789,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17790,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17791,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17792,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17793,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17794,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17795,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17796,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17797,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17798,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17799,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17800,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17801,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17802,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17803,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17804,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17805,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17806,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17807,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17808,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17809,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17810,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17811,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17812,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17813,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17814,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17815,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17816,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17817,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17818,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17819,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17820,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17821,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17822,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17823,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17824,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17825,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17826,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17827,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17828,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17829,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17830,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17831,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17832,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17833,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17834,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17835,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17836,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17837,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17838,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17839,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17840,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17841,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17842,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17843,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17844,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17845,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17846,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17847,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17848,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17849,0,n/a,ann,/assets/mortgages,ANN03,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20260630,5Y,INTERBCRV.EUR,INTERBCRV.EUR
kbc,17850,0,n/a,ann,/assets/mortgages,ANN01,n/a,ANN,fix,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,,,INTERBCRV.EUR,
kbc,17851,0,n/a,ann,/assets/mortgages,ANN02,n/a,ANN,par,--na--,eur,1000,20210630,20410630,,0.01,1,0.01,20220630,1M,20310630,10Y,INTERBCRV.EUR,INTERBCRV.EUR
